False,,,5,5,7,145,1,1,1,0,False,False,False
True,46.0,87000.0,5,20,10,536,1,1,0,0,False,False,True
False,,,5,5,7,232,1,1,1,0,False,False,False
True,69.0,75000.0,10,10,5,1053,1,1,1,1,True,False,False
True,58.0,81000.0,10,10,5,663,1,1,1,1,False,False,False
False,62.0,91000.0,5,5,5,257,1,1,1,1,True,False,False
True,56.0,97000.0,2,10,7,730,1,1,1,0,True,False,True
False,54.0,39000.0,10,10,5,270,1,1,1,1,True,False,False
True,49.0,78000.0,10,10,5,693,1,1,1,1,True,False,False
True,78.0,61000.0,5,5,5,1376,1,1,1,1,True,False,False
True,60.0,51000.0,3,7,7,360,1,1,1,1,True,False,True
True,57.0,76000.0,2,10,7,1549,1,1,1,0,False,False,True
False,62.0,74000.0,2,10,7,334,1,1,1,0,False,True,True
True,28.0,37000.0,3,7,7,276,1,1,1,1,True,False,True
True,55.0,63000.0,10,10,7,343,0,1,1,1,True,False,False
True,63.0,95000.0,10,10,7,555,0,1,1,1,False,False,False
False,63.0,78000.0,10,10,5,339,1,1,1,1,False,False,False
True,47.0,51000.0,10,10,7,1647,0,1,1,1,True,False,False
True,85.0,75000.0,2,10,10,464,1,1,1,1,False,False,True
True,72.0,109000.0,5,5,7,733,1,1,1,0,False,False,False
True,54.0,119000.0,5,5,7,646,1,1,1,0,False,False,False
True,70.0,45000.0,2,10,10,80,1,1,1,1,True,False,True
True,28.0,44000.0,2,10,10,377,1,1,1,1,True,False,True
False,82.0,65000.0,2,10,10,338,1,1,1,1,False,False,True
True,28.0,49000.0,3,7,7,106,1,1,1,1,False,False,True
False,,,3,7,7,1294,1,1,1,1,False,False,True
False,48.0,71000.0,10,10,7,218,0,1,1,1,False,False,False
True,43.0,76000.0,2,10,7,279,1,1,1,0,False,False,True
False,60.0,35000.0,10,10,5,357,1,1,1,1,False,False,False
True,61.0,51000.0,5,20,10,638,1,1,0,0,False,False,True
True,74.0,55000.0,10,10,7,306,0,1,1,1,True,False,False
False,21.0,54000.0,10,10,5,420,1,1,1,1,False,False,False
True,67.0,85000.0,2,10,10,214,1,1,1,1,False,False,True
False,73.0,52000.0,10,10,5,542,1,1,1,1,True,False,False
True,27.0,53000.0,5,5,5,925,1,1,1,1,False,False,False
True,58.0,63000.0,2,10,7,350,1,1,1,0,True,False,True
True,50.0,51000.0,2,10,7,19,1,1,1,0,True,False,True
True,35.0,66000.0,3,7,7,852,1,1,1,1,True,False,True
False,88.0,67000.0,10,10,5,104,1,1,1,1,True,False,False
True,65.0,74000.0,2,10,10,296,1,1,1,1,True,False,True
True,91.0,73000.0,5,5,5,436,1,1,1,1,True,False,False
True,80.0,70000.0,2,10,10,1034,1,1,1,1,True,False,True
True,61.0,98000.0,2,10,7,622,1,1,1,0,False,False,True
False,69.0,73000.0,10,10,7,1820,0,1,1,1,True,False,False
False,64.0,50000.0,2,10,10,219,1,1,1,1,True,False,True
True,59.0,74000.0,3,7,7,121,1,1,1,1,False,False,True
True,48.0,72000.0,3,7,7,313,1,1,1,1,False,False,True
True,73.0,52000.0,10,10,5,798,1,1,1,1,False,False,False
False,51.0,62000.0,2,10,10,97,1,1,1,1,False,False,True
False,80.0,48000.0,5,5,5,12,1,1,1,1,True,False,False
False,,,3,7,7,364,1,1,1,1,False,False,True
True,24.0,57000.0,3,7,7,764,1,1,1,1,True,False,True
True,29.0,40000.0,5,5,5,100,1,1,1,1,True,False,False
False,62.0,51000.0,5,20,10,144,1,1,0,0,False,False,True
False,55.0,63000.0,10,10,7,1205,0,1,1,1,True,False,False
False,57.0,55000.0,2,10,10,339,1,1,1,1,True,False,True
False,72.0,77000.0,5,5,5,306,1,1,1,1,False,False,False
True,62.0,81000.0,5,20,10,769,1,1,0,0,False,False,True
True,35.0,58000.0,5,5,7,517,1,1,1,0,False,False,False
True,43.0,79000.0,3,7,7,234,1,1,1,1,False,False,True
True,33.0,37000.0,5,5,7,482,1,1,1,0,False,False,False
True,79.0,106000.0,2,10,10,562,1,1,1,1,False,False,True
True,60.0,67000.0,5,5,5,252,1,1,1,1,True,False,False
False,,,10,10,5,699,1,1,1,1,False,False,False
True,61.0,71000.0,10,10,5,1085,1,1,1,1,True,False,False
True,33.0,54000.0,2,10,7,627,1,1,1,0,False,False,True
True,59.0,90000.0,10,10,5,344,1,1,1,1,False,False,False
True,28.0,45000.0,10,10,5,319,1,1,1,1,False,False,False
True,84.0,95000.0,5,5,7,595,1,1,1,0,True,False,False
True,66.0,75000.0,2,10,10,183,1,1,1,1,False,False,True
False,75.0,87000.0,10,10,5,280,1,1,1,1,False,False,False
True,51.0,41000.0,2,10,10,245,1,1,1,1,True,False,True
True,73.0,58000.0,10,10,7,378,0,1,1,1,False,False,False
True,53.0,50000.0,2,10,10,1106,1,1,1,1,True,False,True
False,77.0,57000.0,2,10,7,314,1,1,1,0,True,False,True
True,52.0,51000.0,2,10,10,788,1,1,1,1,False,False,True
True,,,10,10,7,1076,0,1,1,1,False,False,False
True,61.0,81000.0,3,7,7,805,1,1,1,1,False,False,True
False,61.0,98000.0,5,5,5,341,1,1,1,1,False,False,False
True,41.0,91000.0,2,10,10,859,1,1,1,1,True,False,True
False,60.0,37000.0,2,10,10,347,1,1,1,1,False,False,True
True,63.0,60000.0,10,10,7,70,0,1,1,1,True,False,False
True,70.0,95000.0,2,10,7,940,1,1,1,0,False,False,True
True,69.0,85000.0,5,5,5,795,1,1,1,1,False,False,False
False,,,10,10,7,1162,0,1,1,1,False,False,False
True,63.0,70000.0,5,20,10,1000,1,1,0,0,True,False,True
True,47.0,59000.0,5,5,7,535,1,1,1,0,False,False,False
True,72.0,83000.0,2,10,7,260,1,1,1,0,True,False,True
True,57.0,42000.0,3,7,7,207,1,1,1,1,True,False,True
False,49.0,82000.0,5,5,7,352,1,1,1,0,False,False,False
True,21.0,34000.0,5,5,5,1446,1,1,1,1,True,False,False
False,21.0,34000.0,2,10,10,151,1,1,1,1,True,False,True
True,71.0,105000.0,5,20,10,231,1,1,0,0,False,False,True
True,55.0,60000.0,2,10,10,265,1,1,1,1,True,False,True
False,24.0,40000.0,10,10,7,204,0,1,1,1,True,False,False
False,,,3,7,7,339,1,1,1,1,False,False,True
True,63.0,115000.0,5,5,5,342,1,1,1,1,False,False,False
True,84.0,66000.0,3,7,7,1181,1,1,1,1,True,False,True
True,51.0,81000.0,10,10,7,377,0,1,1,1,True,False,False
False,,,5,20,10,341,1,1,0,0,False,False,True
True,77.0,51000.0,5,5,7,350,1,1,1,0,False,True,False
True,63.0,68000.0,2,10,10,1637,1,1,1,1,True,False,True
True,46.0,63000.0,5,20,10,519,1,1,0,0,False,False,True
True,28.0,71000.0,2,10,10,721,1,1,1,1,False,False,True
False,,,10,10,7,297,0,1,1,1,False,False,False
False,56.0,95000.0,2,10,10,252,1,1,1,1,False,False,True
True,35.0,69000.0,10,10,7,185,0,1,1,1,True,False,False
False,43.0,97000.0,5,5,7,101,1,1,1,0,False,False,False
False,51.0,36000.0,5,5,5,69,1,1,1,1,True,False,False
True,54.0,55000.0,2,10,10,351,1,1,1,1,False,False,True
True,79.0,113000.0,5,5,7,750,1,1,1,0,False,False,False
False,,,5,20,10,199,1,1,0,0,False,False,True
True,34.0,50000.0,2,10,10,160,1,1,1,1,True,False,True
False,43.0,34000.0,10,10,7,831,0,1,1,1,True,False,False
True,,,3,7,7,1600,1,1,1,1,False,False,True
True,50.0,82000.0,3,7,7,642,1,1,1,1,False,False,True
True,,,2,10,10,964,1,1,1,1,False,False,True
True,19.0,52000.0,2,10,10,182,1,1,1,1,True,False,True
False,32.0,30000.0,2,10,7,1069,1,1,1,0,True,False,True
True,80.0,93000.0,2,10,10,529,1,1,1,1,True,False,True
False,18.0,40000.0,10,10,7,338,0,1,1,1,False,False,False
True,37.0,52000.0,10,10,7,837,0,1,1,1,True,False,False
False,,,2,10,7,157,1,1,1,0,False,False,True
False,70.0,68000.0,10,10,7,213,0,1,1,1,True,False,False
True,59.0,71000.0,5,20,10,511,1,1,0,0,True,False,True
True,57.0,34000.0,2,10,10,1537,1,1,1,1,True,False,True
True,67.0,67000.0,5,5,7,690,1,1,1,0,False,False,False
True,,,10,10,5,623,1,1,1,1,False,False,False
True,31.0,45000.0,10,10,5,88,1,1,1,1,True,False,False
True,68.0,108000.0,5,5,7,461,1,1,1,0,False,False,False
True,52.0,79000.0,10,10,7,987,0,1,1,1,True,False,False
False,69.0,58000.0,10,10,7,177,0,1,1,1,True,False,False
True,74.0,45000.0,10,10,5,815,1,1,1,1,True,False,False
False,54.0,35000.0,3,7,7,186,1,1,1,1,True,False,True
False,41.0,88000.0,2,10,7,72,1,1,1,0,True,False,True
True,40.0,80000.0,3,7,7,921,1,1,1,1,True,False,True
True,67.0,71000.0,5,5,5,1135,1,1,1,1,True,False,False
True,29.0,51000.0,5,5,5,683,1,1,1,1,False,True,False
False,,,5,20,10,283,1,1,0,0,False,False,True
True,44.0,89000.0,2,10,10,873,1,1,1,1,True,False,True
False,83.0,58000.0,2,10,7,1766,1,1,1,0,False,False,True
True,,,2,10,10,956,1,1,1,1,False,False,True
True,74.0,76000.0,5,5,5,806,1,1,1,1,True,False,False
True,41.0,70000.0,5,20,10,1206,1,1,0,0,True,False,True
False,51.0,53000.0,5,20,10,150,1,1,0,0,True,False,True
False,24.0,53000.0,3,7,7,169,1,1,1,1,True,False,True
False,68.0,31000.0,2,10,10,319,1,1,1,1,True,False,True
True,49.0,53000.0,2,10,10,721,1,1,1,1,False,False,True
True,49.0,47000.0,5,20,10,932,1,1,0,0,True,False,True
False,,,2,10,10,156,1,1,1,1,False,False,True
True,20.0,75000.0,5,5,5,90,1,1,1,1,True,False,False
False,,,10,10,5,1079,1,1,1,1,False,False,False
False,87.0,48000.0,10,10,5,976,1,1,1,1,True,False,False
False,,,3,7,7,3,1,1,1,1,False,False,True
False,68.0,50000.0,10,10,7,915,0,1,1,1,True,False,False
True,19.0,32000.0,5,5,7,292,1,1,1,0,True,False,False
True,56.0,97000.0,5,5,7,1034,1,1,1,0,True,False,False
True,73.0,89000.0,5,20,10,192,1,1,0,0,False,False,True
True,39.0,91000.0,5,20,10,1058,1,1,0,0,True,False,True
False,54.0,60000.0,5,5,5,165,1,1,1,1,True,False,False
False,68.0,34000.0,3,7,7,80,1,1,1,1,True,False,True
True,58.0,60000.0,2,10,7,222,1,1,1,0,True,False,True
True,66.0,74000.0,2,10,7,376,1,1,1,0,False,False,True
False,,,5,5,5,178,1,1,1,1,False,False,False
True,53.0,68000.0,5,20,10,142,1,1,0,0,True,False,True
True,39.0,45000.0,5,20,10,12,1,1,0,0,True,False,True
False,49.0,109000.0,5,5,5,465,1,1,1,1,True,False,False
False,73.0,113000.0,5,5,7,2,1,1,1,0,False,False,False
True,71.0,39000.0,5,5,7,182,1,1,1,0,True,False,False
False,33.0,73000.0,10,10,5,318,1,1,1,1,True,False,False
True,68.0,77000.0,3,7,7,636,1,1,1,1,True,False,True
True,44.0,56000.0,2,10,7,1599,1,1,1,0,True,False,True
True,,,2,10,10,1084,1,1,1,1,False,False,True
True,31.0,53000.0,10,10,7,627,0,1,1,1,False,False,False
False,18.0,56000.0,3,7,7,322,1,1,1,1,True,False,True
True,73.0,39000.0,2,10,10,567,1,1,1,1,True,False,True
True,63.0,38000.0,2,10,10,839,1,1,1,1,True,False,True
True,49.0,84000.0,2,10,10,305,1,1,1,1,False,False,True
True,43.0,49000.0,10,10,5,222,1,1,1,1,True,False,False
False,59.0,53000.0,2,10,10,212,1,1,1,1,True,False,True
False,65.0,80000.0,5,5,5,195,1,1,1,1,False,False,False
True,59.0,83000.0,2,10,7,577,1,1,1,0,False,False,True
True,40.0,69000.0,5,20,10,756,1,1,0,0,True,False,True
True,53.0,88000.0,2,10,10,1000,1,1,1,1,False,False,True
True,19.0,46000.0,3,7,7,893,1,1,1,1,True,False,True
True,,,2,10,10,1034,1,1,1,1,False,False,True
True,45.0,70000.0,3,7,7,38,1,1,1,1,False,False,True
True,49.0,73000.0,2,10,10,198,1,1,1,1,False,False,True
True,49.0,80000.0,10,10,5,752,1,1,1,1,False,False,False
True,66.0,72000.0,3,7,7,857,1,1,1,1,True,False,True
False,60.0,45000.0,10,10,5,585,1,1,1,1,True,False,False
False,,,2,10,7,328,1,1,1,0,False,False,True
True,40.0,78000.0,5,5,7,1044,1,1,1,0,True,False,False
True,69.0,61000.0,2,10,10,372,1,1,1,1,True,False,True
True,57.0,54000.0,5,5,5,583,1,1,1,1,False,False,False
True,47.0,41000.0,5,5,5,271,1,1,1,1,True,False,False
True,59.0,71000.0,10,10,7,816,0,1,1,1,False,False,False
True,56.0,38000.0,5,5,5,309,1,1,1,1,False,False,False
True,51.0,78000.0,10,10,5,345,1,1,1,1,False,False,False
False,57.0,51000.0,2,10,10,8,1,1,1,1,False,False,True
True,66.0,73000.0,2,10,10,914,1,1,1,1,False,False,True
True,47.0,64000.0,5,5,5,469,1,1,1,1,True,False,False
True,61.0,91000.0,3,7,7,585,1,1,1,1,True,False,True
False,74.0,115000.0,10,10,7,51,0,1,1,1,False,False,False
False,49.0,50000.0,10,10,7,203,0,1,1,1,False,False,False
False,68.0,51000.0,5,5,7,266,1,1,1,0,True,False,False
True,48.0,60000.0,10,10,7,318,0,1,1,1,False,False,False
False,50.0,66000.0,10,10,5,437,1,1,1,1,False,False,False
False,,,2,10,10,881,1,1,1,1,False,False,True
False,90.0,31000.0,3,7,7,543,1,1,1,1,False,False,True
True,50.0,39000.0,3,7,7,373,1,1,1,1,True,False,True
True,68.0,87000.0,5,5,7,385,1,1,1,0,False,False,False
True,49.0,82000.0,3,7,7,308,1,1,1,1,True,False,True
True,57.0,110000.0,2,10,10,410,1,1,1,1,True,False,True
True,49.0,84000.0,3,7,7,755,1,1,1,1,True,False,True
True,79.0,77000.0,5,5,5,659,1,1,1,1,True,False,False
False,52.0,89000.0,2,10,10,215,1,1,1,1,False,False,True
False,61.0,81000.0,2,10,10,207,1,1,1,1,False,False,True
False,62.0,55000.0,10,10,7,344,0,1,1,1,True,False,False
True,80.0,84000.0,10,10,5,442,1,1,1,1,False,False,False
False,,,10,10,5,307,1,1,1,1,False,False,False
True,18.0,40000.0,5,20,10,825,1,1,0,0,True,False,True
True,23.0,48000.0,10,10,5,403,1,1,1,1,False,False,False
True,32.0,73000.0,5,20,10,337,1,1,0,0,False,False,True
False,70.0,47000.0,5,5,7,201,1,1,1,0,True,False,False
True,61.0,44000.0,3,7,7,345,1,1,1,1,True,False,True
False,25.0,30000.0,10,10,5,628,1,1,1,1,True,False,False
False,23.0,74000.0,10,10,7,262,0,1,1,1,True,False,False
False,88.0,52000.0,10,10,5,243,1,1,1,1,True,False,False
True,75.0,94000.0,10,10,5,378,1,1,1,1,True,False,False
False,,,5,20,10,441,1,1,0,0,False,False,True
True,44.0,55000.0,2,10,10,1472,1,1,1,1,False,False,True
True,51.0,87000.0,10,10,7,651,0,1,1,1,False,False,False
False,23.0,62000.0,2,10,7,975,1,1,1,0,True,False,True
True,65.0,72000.0,2,10,10,39,1,1,1,1,False,False,True
True,43.0,58000.0,5,5,5,1023,1,1,1,1,False,False,False
False,55.0,32000.0,5,5,5,196,1,1,1,1,False,False,False
True,51.0,49000.0,2,10,7,1137,1,1,1,0,True,False,True
False,,,5,5,5,439,1,1,1,1,False,False,False
True,65.0,94000.0,10,10,7,139,0,1,1,1,True,False,False
True,75.0,58000.0,10,10,5,661,1,1,1,1,False,False,False
True,75.0,85000.0,5,5,5,758,1,1,1,1,True,False,False
False,83.0,43000.0,10,10,5,279,1,1,1,1,True,False,False
True,73.0,110000.0,2,10,7,267,1,1,1,0,False,False,True
False,19.0,32000.0,2,10,10,32,1,1,1,1,True,False,True
True,93.0,110000.0,2,10,10,207,1,1,1,1,False,False,True
True,67.0,105000.0,5,5,7,368,1,1,1,0,False,False,False
False,,,5,5,7,179,1,1,1,0,False,False,False
True,58.0,95000.0,10,10,7,572,0,1,1,1,False,False,False
False,,,3,7,7,189,1,1,1,1,False,False,True
True,64.0,95000.0,10,10,5,755,1,1,1,1,True,False,False
False,,,5,5,5,65,1,1,1,1,False,False,False
True,31.0,51000.0,2,10,10,244,1,1,1,1,True,False,True
True,78.0,63000.0,2,10,7,320,1,1,1,0,False,False,True
True,73.0,88000.0,10,10,7,831,0,1,1,1,False,False,False
False,,,2,10,7,500,1,1,1,0,False,False,True
True,73.0,105000.0,2,10,10,316,1,1,1,1,False,False,True
False,67.0,57000.0,5,5,5,41,1,1,1,1,True,False,False
True,37.0,56000.0,5,5,5,97,1,1,1,1,True,False,False
True,,,3,7,7,503,1,1,1,1,False,False,True
True,53.0,82000.0,2,10,10,202,1,1,1,1,False,False,True
True,53.0,100000.0,2,10,7,700,1,1,1,0,False,False,True
False,,,2,10,7,1004,1,1,1,0,False,False,True
True,56.0,59000.0,3,7,7,255,1,1,1,1,False,False,True
False,,,10,10,5,804,1,1,1,1,False,False,False
True,25.0,68000.0,5,5,7,60,1,1,1,0,False,False,False
True,57.0,60000.0,2,10,10,383,1,1,1,1,True,False,True
True,48.0,32000.0,5,5,7,353,1,1,1,0,False,False,False
True,81.0,110000.0,10,10,5,202,1,1,1,1,False,False,False
True,86.0,55000.0,5,5,7,301,1,1,1,0,True,False,False
True,74.0,46000.0,2,10,10,735,1,1,1,1,False,False,True
True,51.0,80000.0,3,7,7,304,1,1,1,1,False,True,True
False,,,2,10,10,735,1,1,1,1,False,False,True
True,29.0,51000.0,5,20,10,191,1,1,0,0,True,False,True
True,54.0,72000.0,10,10,7,1776,0,1,1,1,True,False,False
False,,,5,5,5,1244,1,1,1,1,False,False,False
True,,,3,7,7,249,1,1,1,1,False,False,True
True,68.0,74000.0,10,10,7,989,0,1,1,1,True,False,False
False,,,10,10,7,1067,0,1,1,1,False,False,False
True,66.0,33000.0,3,7,7,244,1,1,1,1,False,False,True
True,67.0,92000.0,5,20,10,1542,1,1,0,0,True,False,True
False,,,2,10,7,660,1,1,1,0,False,False,True
True,38.0,100000.0,2,10,7,1030,1,1,1,0,True,False,True
True,55.0,55000.0,5,5,5,527,1,1,1,1,True,False,False
True,60.0,95000.0,2,10,7,280,1,1,1,0,True,False,True
True,32.0,71000.0,5,5,5,156,1,1,1,1,True,False,False
True,66.0,66000.0,10,10,5,1374,1,1,1,1,True,False,False
False,58.0,43000.0,2,10,10,122,1,1,1,1,True,False,True
False,,,3,7,7,194,1,1,1,1,False,False,True
True,54.0,105000.0,5,5,5,483,1,1,1,1,False,False,False
False,64.0,71000.0,5,20,10,320,1,1,0,0,False,False,True
True,55.0,104000.0,2,10,7,300,1,1,1,0,False,False,True
False,39.0,31000.0,10,10,5,944,1,1,1,1,False,False,False
True,45.0,51000.0,2,10,10,285,1,1,1,1,True,False,True
True,68.0,69000.0,2,10,10,717,1,1,1,1,False,False,True
False,,,5,5,7,79,1,1,1,0,False,False,False
False,,,3,7,7,237,1,1,1,1,False,False,True
True,57.0,70000.0,2,10,7,270,1,1,1,0,False,False,True
False,,,2,10,10,178,1,1,1,1,False,False,True
True,28.0,50000.0,2,10,10,963,1,1,1,1,True,False,True
True,48.0,57000.0,3,7,7,305,1,1,1,1,False,False,True
False,84.0,64000.0,10,10,7,640,0,1,1,1,False,False,False
True,,,2,10,7,509,1,1,1,0,False,False,True
True,58.0,93000.0,5,5,5,667,1,1,1,1,False,False,False
True,74.0,43000.0,2,10,7,305,1,1,1,0,False,False,True
True,72.0,95000.0,3,7,7,884,1,1,1,1,True,False,True
True,44.0,81000.0,10,10,5,1061,1,1,1,1,True,False,False
True,59.0,48000.0,2,10,7,281,1,1,1,0,True,False,True
False,37.0,32000.0,10,10,5,292,1,1,1,1,True,False,False
True,35.0,35000.0,2,10,10,413,1,1,1,1,True,False,True
False,,,5,5,5,293,1,1,1,1,False,False,False
True,24.0,64000.0,5,5,5,878,1,1,1,1,False,False,False
True,59.0,73000.0,5,20,10,355,1,1,0,0,False,True,True
True,65.0,74000.0,5,5,5,920,1,1,1,1,False,False,False
True,50.0,65000.0,5,5,7,343,1,1,1,0,False,False,False
True,34.0,31000.0,2,10,7,291,1,1,1,0,True,False,True
True,59.0,72000.0,2,10,7,614,1,1,1,0,True,False,True
True,71.0,61000.0,10,10,5,713,1,1,1,1,True,False,False
True,58.0,73000.0,3,7,7,1060,1,1,1,1,False,True,True
True,46.0,32000.0,3,7,7,272,1,1,1,1,True,False,True
True,22.0,38000.0,10,10,7,940,0,1,1,1,True,False,False
False,62.0,56000.0,10,10,7,156,0,1,1,1,True,False,False
False,68.0,77000.0,2,10,10,318,1,1,1,1,False,False,True
False,66.0,83000.0,2,10,10,280,1,1,1,1,False,False,True
True,26.0,61000.0,2,10,10,469,1,1,1,1,True,False,True
True,74.0,61000.0,2,10,10,11,1,1,1,1,True,False,True
True,51.0,119000.0,3,7,7,1089,1,1,1,1,False,False,True
True,83.0,107000.0,5,5,5,908,1,1,1,1,False,False,False
False,77.0,56000.0,3,7,7,287,1,1,1,1,True,False,True
False,,,5,5,7,138,1,1,1,0,False,False,False
False,59.0,79000.0,10,10,7,300,0,1,1,1,True,False,False
True,60.0,83000.0,5,20,10,743,1,1,0,0,False,False,True
True,52.0,80000.0,2,10,7,941,1,1,1,0,False,False,True
False,33.0,74000.0,2,10,7,143,1,1,1,0,False,False,True
True,78.0,74000.0,10,10,5,451,1,1,1,1,True,False,False
True,25.0,34000.0,3,7,7,1658,1,1,1,1,False,False,True
False,,,10,10,7,473,0,1,1,1,False,False,False
True,76.0,54000.0,5,20,10,1415,1,1,0,0,True,False,True
True,27.0,51000.0,2,10,10,919,1,1,1,1,True,False,True
False,74.0,103000.0,3,7,7,70,1,1,1,1,False,False,True
True,87.0,61000.0,2,10,10,488,1,1,1,1,False,False,True
False,92.0,38000.0,5,5,5,168,1,1,1,1,True,False,False
True,47.0,93000.0,5,5,7,788,1,1,1,0,True,False,False
True,68.0,50000.0,5,5,5,242,1,1,1,1,False,False,False
False,,,5,5,5,159,1,1,1,1,False,False,False
True,45.0,72000.0,10,10,7,504,0,1,1,1,False,False,False
False,55.0,31000.0,10,10,5,341,1,1,1,1,True,False,False
False,,,3,7,7,91,1,1,1,1,False,False,True
True,67.0,32000.0,10,10,7,844,0,1,1,1,False,False,False
False,57.0,40000.0,10,10,7,169,0,1,1,1,True,False,False
True,62.0,71000.0,5,5,5,1576,1,1,1,1,False,False,False
True,79.0,76000.0,10,10,7,745,0,1,1,1,True,False,False
True,54.0,36000.0,3,7,7,480,1,1,1,1,True,False,True
True,53.0,55000.0,2,10,7,237,1,1,1,0,False,False,True
True,78.0,84000.0,3,7,7,1443,1,1,1,1,True,False,True
True,,,5,5,5,297,1,1,1,1,False,False,False
False,41.0,83000.0,5,20,10,84,1,1,0,0,True,False,True
False,,,5,20,10,529,1,1,0,0,False,False,True
False,45.0,42000.0,10,10,5,84,1,1,1,1,True,False,False
False,69.0,66000.0,2,10,10,277,1,1,1,1,False,False,True
True,47.0,64000.0,2,10,7,1043,1,1,1,0,False,False,True
True,57.0,55000.0,2,10,10,510,1,1,1,1,False,False,True
True,47.0,55000.0,5,5,5,911,1,1,1,1,True,False,False
False,,,10,10,5,619,1,1,1,1,False,False,False
True,66.0,66000.0,2,10,10,647,1,1,1,1,False,False,True
True,19.0,74000.0,5,5,5,903,1,1,1,1,True,False,False
True,58.0,53000.0,3,7,7,313,1,1,1,1,True,False,True
False,,,2,10,7,234,1,1,1,0,False,False,True
True,69.0,52000.0,2,10,7,612,1,1,1,0,True,False,True
False,,,10,10,5,796,1,1,1,1,False,False,False
True,72.0,75000.0,2,10,10,183,1,1,1,1,False,False,True
False,45.0,56000.0,5,5,5,574,1,1,1,1,True,False,False
True,36.0,76000.0,5,5,5,628,1,1,1,1,False,False,False
False,77.0,53000.0,10,10,5,191,1,1,1,1,True,False,False
False,,,10,10,7,211,0,1,1,1,False,False,False
False,45.0,70000.0,2,10,10,227,1,1,1,1,False,False,True
True,63.0,75000.0,10,10,7,58,0,1,1,1,False,False,False
True,21.0,45000.0,5,5,5,313,1,1,1,1,True,False,False
False,40.0,74000.0,10,10,7,762,0,1,1,1,True,False,False
False,41.0,40000.0,2,10,10,95,1,1,1,1,True,False,True
False,43.0,34000.0,10,10,5,330,1,1,1,1,True,False,False
False,68.0,68000.0,5,20,10,638,1,1,0,0,False,False,True
False,,,2,10,7,38,1,1,1,0,False,False,True
False,29.0,55000.0,2,10,10,494,1,1,1,1,True,False,True
False,60.0,55000.0,5,5,5,1,1,1,1,1,True,False,False
True,41.0,34000.0,2,10,7,783,1,1,1,0,False,False,True
True,53.0,100000.0,10,10,7,523,0,1,1,1,False,False,False
False,73.0,36000.0,10,10,7,264,0,1,1,1,True,False,False
True,47.0,85000.0,10,10,5,979,1,1,1,1,True,False,False
False,,,10,10,7,809,0,1,1,1,False,False,False
False,34.0,52000.0,10,10,5,176,1,1,1,1,True,False,False
True,58.0,82000.0,10,10,7,300,0,1,1,1,True,False,False
False,63.0,61000.0,10,10,5,61,1,1,1,1,True,False,False
True,62.0,86000.0,3,7,7,639,1,1,1,1,True,False,True
